id_aluno,ano_ref,fase,fase_original,flag_fase_9,idade,idade_original,flag_idade_padronizada,genero_original,genero,ano_ingresso,instituicao_original,instituicao_tipo,instituicao_subtipo,flag_bolsa_parceria,pedra,inde,iaa,ieg,ips,ipp,ida,ipv,ian,fase_ideal,defasagem,matematica,portugues,ingles,flag_sem_avaliacao,fase_nome,delta_ida,delta_ieg,delta_inde,delta_ian,queda_ida,queda_ieg,queda_inde,ips_anterior,ida_anterior,ieg_anterior,perfil_defasagem,delta_ida_futuro,delta_ieg_futuro,delta_defasagem_futuro,risco_defasagem_futuro,tem_futuro
735,2023,1,FASE 1,0,11,11.0,0,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Ametista,7.184,0.0,9.0,7.52,8.333333333,8.1,8.393333333,5.0,Fase 2 (5° e 6° ano),-1,7.7,8.5,,0,Fase 1,0.7999999999999998,0.0,-0.30100000000000016,0.0,0,0,1,5.6,7.3,9.0,Defasagem leve,-0.09999999999999964,0.7826086955000005,0.0,1,True
735,2024,2,2H,0,12,12.0,0,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Ametista,7.7888467391,8.002,9.7826086955,6.255,7.65625,8.0,7.705,5.0,Fase 3 (7° e 8° ano),-1,8.0,8.0,,0,Fase 2,-0.09999999999999964,0.7826086955000005,0.6048467391000001,0.0,1,0,0,7.52,8.1,9.0,Defasagem leve,,,,,False
736,2022,0,0,0,10,10.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.707,9.0,8.5,5.6,,5.4,7.0,5.0,Fase 2 (5º e 6º ano),-2,4.7,6.2,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,1.2999999999999998,1.0,1.0,0,True
736,2023,1,FASE 1,0,11,10.0,1,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Ametista,7.600033333,8.5,9.5,6.27,7.708333333,6.7,8.11,5.0,Fase 2 (5° e 6° ano),-1,4.8,8.5,,0,Fase 1,1.2999999999999998,1.0,0.893033333,0.0,0,0,0,5.6,5.4,8.5,Defasagem leve,,,,,False
737,2022,0,0,0,9,9.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,8.058,9.5,9.2,5.6,,9.0,9.167,5.0,Fase 1 (4º ano),-1,8.5,9.5,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,-1.5,-1.3999999999999995,1.0,1,True
737,2023,1,FASE 1,0,10,9.0,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.048033333,9.5,7.8,7.52,7.291666667,7.5,7.783333333,10.0,Fase 1 (3° e 4° ano),0,7.0,8.0,,0,Fase 1,-1.5,-1.3999999999999995,-0.009966667000000484,5.0,1,1,1,5.6,9.0,9.2,Adequado,1.75,0.8542443065000009,0.0,0,True
737,2024,2,2H,0,11,11.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.4695488613,8.502,8.6542443065,6.885,7.5,9.25,8.0,10.0,Fase 2 (5° e 6° ano),0,9.0,9.5,,0,Fase 2,1.75,0.8542443065000009,0.4215155283000005,0.0,0,0,0,7.52,7.5,7.8,Adequado,,,,,False
738,2022,0,0,0,8,8.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.227,8.5,8.1,5.6,,5.7,7.5,10.0,ALFA  (2º e 3º ano),0,7.7,3.7,,0,Alfa,,,,,0,0,0,,,,Adequado,0.2999999999999998,1.200000000000001,0.0,0,True
738,2023,1,FASE 1,0,9,,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.123283333,8.0,9.3,7.52,8.4375,6.0,8.336666667,10.0,Fase 1 (3° e 4° ano),0,4.2,7.8,,0,Fase 1,0.2999999999999998,1.200000000000001,0.8962833329999995,0.0,0,0,0,5.6,5.7,8.1,Adequado,1.25,-2.0075098810000007,-1.0,1,True
738,2024,1,1H,0,10,10.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Ametista,7.2626980238,10.002,7.292490119,6.885,6.875,7.25,7.39,5.0,Fase 2 (5° e 6° ano),-1,7.5,7.0,,0,Fase 1,1.25,-2.0075098810000007,-0.8605853092000002,-5.0,0,1,1,7.52,6.0,9.3,Defasagem leve,,,,,False
739,2022,0,0,0,8,8.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.82,6.4,7.3,5.6,,5.9,7.083,10.0,ALFA  (2º e 3º ano),0,6.0,5.8,,0,Alfa,,,,,0,0,0,,,,Adequado,1.6999999999999993,1.0000000000000009,-1.0,1,True
739,2023,0,ALFA,0,9,9.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Ametista,7.5972,9.0,8.3,7.52,6.25,7.6,8.25,5.0,Fase 1 (3° e 4° ano),-1,7.3,7.8,,0,Alfa,1.6999999999999993,1.0000000000000009,0.7771999999999997,-5.0,0,0,0,5.6,5.9,7.3,Defasagem leve,,,,,False
740,2022,0,0,0,9,9.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.218,8.5,9.0,5.6,,7.2,7.5,5.0,Fase 1 (4º ano),-1,7.3,7.0,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,1.8999999999999995,-0.3000000000000007,-1.0,1,True
740,2023,0,ALFA,0,10,10.0,0,Feminino,Feminino,2022,Privada,privada,sem_subtipo,0,Ametista,7.2845,0.0,8.7,7.52,6.875,9.1,8.925,5.0,Fase 2 (5° e 6° ano),-2,9.0,9.2,,0,Alfa,1.8999999999999995,-0.3000000000000007,0.06650000000000045,0.0,0,1,0,5.6,7.2,9.0,Defasagem moderada/severa,-1.0999999999999996,0.8553359680000003,1.0,1,True
740,2024,1,1H,0,11,11.0,0,Feminino,Feminino,2022,Privada,privada,sem_subtipo,0,Topázio,8.1611005269,9.002,9.555335968,7.51,8.541666667,8.0,8.223333333,5.0,Fase 2 (5° e 6° ano),-1,8.0,8.0,,0,Fase 1,-1.0999999999999996,0.8553359680000003,0.8766005268999999,0.0,1,0,0,7.52,9.1,8.7,Defasagem leve,,,,,False
741,2022,0,0,0,10,10.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.896,9.5,8.4,5.6,,6.3,7.417,5.0,Fase 2 (5º e 6º ano),-2,7.3,5.2,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,-1.2000000000000002,-1.5,0.0,1,True
741,2023,0,ALFA,0,11,11.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Agata,6.2707,9.5,6.9,4.39,5.625,5.1,7.095,5.0,Fase 2 (5° e 6° ano),-2,4.2,6.0,,0,Alfa,-1.2000000000000002,-1.5,-0.6253000000000002,0.0,1,1,1,5.6,6.3,8.4,Defasagem moderada/severa,-1.3499999999999996,-1.6035573125000004,1.0,1,True
741,2024,1,1H,0,12,12.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Quartzo,5.0795885374,8.418,5.2964426875,5.005,5.833333333,3.75,4.223333333,5.0,Fase 2 (5° e 6° ano),-1,3.5,4.0,,0,Fase 1,-1.3499999999999996,-1.6035573125000004,-1.1911114625999994,0.0,1,1,1,4.39,5.1,6.9,Defasagem leve,,,,,False
742,2022,0,0,0,9,9.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.097,8.5,8.7,5.0,,7.3,7.5,5.0,Fase 1 (4º ano),-1,8.3,6.2,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,0.20000000000000018,-1.0999999999999996,-1.0,1,True
742,2023,0,ALFA,0,10,10.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Ametista,7.024,0.0,7.6,7.52,7.5,7.5,10.01,5.0,Fase 2 (5° e 6° ano),-2,6.2,8.8,,0,Alfa,0.20000000000000018,-1.0999999999999996,-0.0730000000000004,0.0,0,1,1,5.0,7.3,8.7,Defasagem moderada/severa,,,,,False
743,2022,0,0,0,9,9.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.672,10.0,7.9,5.6,,4.8,7.5,5.0,Fase 1 (4º ano),-1,4.8,4.8,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,2.3,1.1999999999999993,-1.0,1,True
743,2023,0,ALFA,0,10,10.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Agata,6.659,0.0,9.1,3.77,7.5,7.1,9.01,5.0,Fase 2 (5° e 6° ano),-2,7.3,6.8,,0,Alfa,2.3,1.1999999999999993,-0.0129999999999999,0.0,0,0,1,5.6,4.8,7.9,Defasagem moderada/severa,-0.09999999999999964,0.17272727249999953,1.0,1,True
743,2024,1,1C,0,11,11.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Ametista,7.655745454500001,9.002,9.2727272725,7.51,7.5,7.0,7.5,5.0,Fase 2 (5° e 6° ano),-1,6.5,7.5,,0,Fase 1,-0.09999999999999964,0.17272727249999953,0.996745454500001,0.0,1,0,0,3.77,7.1,9.1,Defasagem leve,,,,,False
744,2022,0,0,0,8,8.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.742,9.5,9.7,5.6,,6.2,7.5,10.0,ALFA  (2º e 3º ano),0,6.0,6.3,,0,Alfa,,,,,0,0,0,,,,Adequado,,,,,False
745,2022,0,0,0,9,9.0,0,Menino,Masculino,2021,Rede Decisão,privada,sem_subtipo,0,Ametista,7.382,9.0,8.5,5.6,,8.1,7.75,5.0,Fase 1 (4º ano),-1,8.5,7.7,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,-1.0999999999999996,0.8000000000000007,0.0,1,True
745,2023,1,FASE 1,0,10,,1,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.668366667,9.5,9.3,3.77,8.125,7.0,8.893333333,5.0,Fase 2 (5° e 6° ano),-1,5.7,8.2,,0,Fase 1,-1.0999999999999996,0.8000000000000007,0.28636666700000024,0.0,1,0,0,5.6,8.1,8.5,Defasagem leve,1.5,0.6999999999999993,1.0,0,True
745,2024,2,2I,0,11,11.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.6102,9.002,10.0,6.26,7.5,8.5,8.17,10.0,Fase 2 (5° e 6° ano),0,8.0,9.0,,0,Fase 2,1.5,0.6999999999999993,0.9418333330000008,5.0,0,0,0,3.77,7.0,9.3,Adequado,,,,,False
746,2022,0,0,0,8,8.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.656,8.0,9.1,5.6,,7.2,7.417,10.0,ALFA  (2º e 3º ano),0,7.7,6.7,,0,Alfa,,,,,0,0,0,,,,Adequado,0.0,-1.0999999999999996,0.0,1,True
746,2023,1,FASE 1,0,9,,1,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Agata,6.517166667,0.0,8.0,3.77,6.875,7.2,7.113333333,10.0,Fase 1 (3° e 4° ano),0,6.0,8.3,,0,Fase 1,0.0,-1.0999999999999996,-1.138833333,0.0,0,1,1,5.6,7.2,9.1,Adequado,0.7999999999999998,-0.5694444445000002,0.0,1,True
746,2024,2,2I,0,10,10.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Ametista,7.903311111100001,8.502,7.4305555555,7.51,7.5,8.0,7.33,10.0,Fase 2 (5° e 6° ano),0,8.0,8.0,,0,Fase 2,0.7999999999999998,-0.5694444445000002,1.386144444100001,0.0,0,1,0,3.77,7.2,8.0,Adequado,,,,,False
747,2022,0,0,0,11,11.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.676,10.0,7.6,7.5,,8.8,7.917,5.0,Fase 2 (5º e 6º ano),-2,8.2,9.4,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,-5.700000000000001,0.40000000000000036,1.0,1,True
747,2023,1,FASE 1,0,12,11.0,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Agata,6.026366667,10.0,8.0,3.14,6.041666667,3.1,6.94,5.0,Fase 2 (5° e 6° ano),-1,1.2,5.0,,0,Fase 1,-5.700000000000001,0.40000000000000036,-1.6496333330000006,0.0,1,0,1,7.5,8.8,7.6,Defasagem leve,-0.8500000000000001,0.09523809499999913,-1.0,1,True
747,2024,1,1K,0,13,12.0,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Quartzo,5.8450809523,10.002,8.095238095,5.005,7.083333333,2.25,5.335,5.0,Fase 3 (7° e 8° ano),-2,4.5,0.0,,0,Fase 1,-0.8500000000000001,0.09523809499999913,-0.18128571469999955,0.0,1,0,1,3.14,3.1,8.0,Defasagem moderada/severa,,,,,False
748,2022,0,0,0,9,9.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Topázio,8.084,10.0,9.0,7.5,,9.1,8.25,5.0,Fase 1 (4º ano),-1,9.6,8.6,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,0.0,0.6999999999999993,-1.0,1,True
748,2023,0,ALFA,0,10,,1,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Topázio,8.7142,9.5,9.7,7.52,7.5,9.1,10.01,5.0,Fase 2 (5° e 6° ano),-2,9.0,9.2,,0,Alfa,0.0,0.6999999999999993,0.6302000000000003,0.0,0,0,0,7.5,9.1,9.0,Defasagem moderada/severa,-1.3499999999999996,0.3000000000000007,1.0,1,True
748,2024,1,1K,0,11,11.0,0,Masculino,Masculino,2021,Pública,publica,sem_subtipo,0,Topázio,8.2272,9.502,10.0,7.51,8.75,7.75,8.005,5.0,Fase 2 (5° e 6° ano),-1,7.5,8.0,,0,Fase 1,-1.3499999999999996,0.3000000000000007,-0.4870000000000001,0.0,1,0,1,7.52,9.1,9.7,Defasagem leve,,,,,False
749,2022,0,0,0,9,9.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.484,9.5,7.7,7.5,,8.8,7.25,5.0,Fase 1 (4º ano),-1,9.5,8.1,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,-1.5000000000000009,1.2999999999999998,0.0,1,True
749,2023,0,ALFA,0,10,9.0,1,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Ametista,7.7597,10.0,9.0,7.52,5.625,7.3,8.425,5.0,Fase 1 (3° e 4° ano),-1,7.3,7.3,,0,Alfa,-1.5000000000000009,1.2999999999999998,0.2756999999999996,0.0,1,0,0,7.5,8.8,7.7,Defasagem leve,1.4500000000000002,0.7368421054999992,-1.0,1,True
749,2024,0,ALFA,0,11,10.0,1,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Topázio,8.3373184211,9.502,9.7368421055,8.13,8.4375,8.75,7.665,5.0,Fase 2 (5° e 6° ano),-2,10.0,7.5,,0,Alfa,1.4500000000000002,0.7368421054999992,0.5776184211000013,0.0,0,0,0,7.52,7.3,9.0,Defasagem moderada/severa,,,,,False
750,2022,0,0,0,10,10.0,0,Menino,Masculino,2019,Escola Pública,publica,sem_subtipo,0,Ágata,6.344,9.5,8.9,4.4,,6.8,5.167,5.0,Fase 2 (5º e 6º ano),-2,7.1,6.4,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,-3.4,-1.2000000000000002,0.0,1,True
750,2023,0,ALFA,0,11,,1,Masculino,Masculino,2019,Pública,publica,sem_subtipo,0,Quartzo,5.6857,9.5,7.7,3.14,4.375,3.4,6.32,5.0,Fase 2 (5° e 6° ano),-2,3.3,3.5,,0,Alfa,-3.4,-1.2000000000000002,-0.6583000000000006,0.0,1,1,1,4.4,6.8,8.9,Defasagem moderada/severa,0.3500000000000001,-1.7612648220000002,0.0,1,True
750,2024,1,1B,0,12,12.0,0,Masculino,Masculino,2021,Pública,publica,sem_subtipo,0,Quartzo,4.542230369,6.249,5.938735178,4.38,4.0625,3.75,3.176666667,5.0,Fase 3 (7° e 8° ano),-2,0.5,7.0,,0,Fase 1,0.3500000000000001,-1.7612648220000002,-1.1434696309999994,0.0,0,1,1,3.14,3.4,7.7,Defasagem moderada/severa,,,,,False
751,2022,0,0,0,11,11.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,5.246,8.5,5.8,7.5,,3.8,6.167,5.0,Fase 2 (5º e 6º ano),-2,2.7,4.9,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
752,2022,0,0,0,11,11.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Topázio,8.197,10.0,9.0,7.5,,9.5,8.417,5.0,Fase 2 (5º e 6º ano),-2,9.6,9.4,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,-3.0999999999999996,0.9000000000000004,1.0,1,True
752,2023,1,FASE 1,0,12,11.0,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.073825,9.5,9.9,7.52,7.65625,6.4,9.23,5.0,Fase 2 (5° e 6° ano),-1,4.8,8.0,,0,Fase 1,-3.0999999999999996,0.9000000000000004,-0.12317499999999981,0.0,1,0,1,7.5,9.5,9.0,Defasagem leve,-0.6500000000000004,-2.374120083000001,0.0,1,True
752,2024,2,2U,0,13,12.0,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Agata,6.57279265,9.502,7.525879916999999,7.51,5.9375,5.75,5.613333333,5.0,Fase 3 (7° e 8° ano),-1,7.0,4.5,,0,Fase 2,-0.6500000000000004,-2.374120083000001,-1.5010323499999991,0.0,1,1,1,7.52,6.4,9.9,Defasagem leve,,,,,False
753,2022,0,0,0,8,8.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Topázio,8.481,9.5,8.6,7.5,,9.1,8.417,10.0,ALFA  (2º e 3º ano),0,9.4,8.8,,0,Alfa,,,,,0,0,0,,,,Adequado,-0.09999999999999964,1.3000000000000007,-1.0,1,True
753,2023,0,ALFA,0,9,,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.6672,9.0,9.9,7.52,7.5,9.0,9.925,5.0,Fase 1 (3° e 4° ano),-1,9.0,9.0,,0,Alfa,-0.09999999999999964,1.3000000000000007,0.18619999999999948,-5.0,1,0,0,7.5,9.1,8.6,Defasagem leve,-0.5,-0.8523809520000007,0.0,1,True
753,2024,1,1K,0,10,10.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.2450571429,10.002,9.047619048,7.51,8.333333333,8.5,8.255,5.0,Fase 2 (5° e 6° ano),-1,9.0,8.0,,0,Fase 1,-0.5,-0.8523809520000007,-0.422142857099999,0.0,1,1,1,7.52,9.0,9.9,Defasagem leve,,,,,False
754,2022,0,0,0,9,9.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.602,10.0,5.8,4.4,,7.9,6.917,5.0,Fase 1 (4º ano),-1,7.8,8.1,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,-2.3000000000000007,0.2999999999999998,-1.0,1,True
754,2023,0,ALFA,0,10,,1,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Agata,6.0537,9.5,6.1,2.52,6.875,5.6,6.67,5.0,Fase 2 (5° e 6° ano),-2,5.7,5.4,,0,Alfa,-2.3000000000000007,0.2999999999999998,-0.5483000000000002,0.0,1,0,1,4.4,7.9,5.8,Defasagem moderada/severa,0.6500000000000004,0.15000000000000036,0.0,0,True
754,2024,0,ALFA,0,11,11.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Quartzo,5.6127,8.502,6.25,5.625,2.5,6.25,4.75,5.0,Fase 2 (5° e 6° ano),-2,6.0,6.5,,0,Alfa,0.6500000000000004,0.15000000000000036,-0.44099999999999984,0.0,0,0,1,2.52,5.6,6.1,Defasagem moderada/severa,,,,,False
755,2022,0,0,0,8,8.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Topázio,8.566,9.5,9.2,6.9,,9.5,8.083,10.0,ALFA  (2º e 3º ano),0,9.8,9.3,,0,Alfa,,,,,0,0,0,,,,Adequado,-0.3000000000000007,0.3000000000000007,-1.0,1,True
755,2023,0,ALFA,0,9,9.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Topázio,8.7442,10.0,9.5,7.52,7.5,9.2,10.01,5.0,Fase 1 (3° e 4° ano),-1,9.2,9.2,,0,Alfa,-0.3000000000000007,0.3000000000000007,0.17819999999999858,-5.0,1,0,0,6.9,9.5,9.2,Defasagem leve,0.5500000000000007,0.5,0.0,0,True
755,2024,1,1M,0,10,10.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Topázio,8.925450000000001,10.002,10.0,7.51,9.0625,9.75,9.09,5.0,Fase 2 (5° e 6° ano),-1,10.0,9.5,,0,Fase 1,0.5500000000000007,0.5,0.18125000000000213,0.0,0,0,0,7.52,9.2,9.5,Defasagem leve,,,,,False
756,2022,0,0,0,9,9.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.976,10.0,7.9,7.5,,5.7,7.25,5.0,Fase 1 (4º ano),-1,5.6,5.8,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,0.39999999999999947,0.7999999999999989,-1.0,1,True
756,2023,0,ALFA,0,10,,1,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Ametista,7.0927,10.0,8.7,7.52,5.625,6.1,6.59,5.0,Fase 2 (5° e 6° ano),-2,5.4,6.8,,0,Alfa,0.39999999999999947,0.7999999999999989,0.1166999999999998,0.0,0,0,0,7.5,5.7,7.9,Defasagem moderada/severa,-0.5999999999999996,0.05000000000000071,0.0,1,True
756,2024,0,ALFA,0,11,11.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Ametista,7.361700000000001,10.002,8.75,7.51,8.125,5.5,7.24,5.0,Fase 2 (5° e 6° ano),-2,10.0,1.0,,0,Alfa,-0.5999999999999996,0.05000000000000071,0.269000000000001,0.0,1,0,0,7.52,6.1,8.7,Defasagem moderada/severa,,,,,False
757,2022,0,0,0,9,9.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Topázio,8.26,9.5,9.3,7.5,,9.7,8.5,5.0,Fase 1 (4º ano),-1,9.9,9.6,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,-0.3999999999999986,0.29999999999999893,-1.0,1,True
757,2023,0,ALFA,0,10,10.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.6742,9.0,9.6,7.52,7.5,9.3,10.01,5.0,Fase 2 (5° e 6° ano),-2,9.5,9.0,,0,Alfa,-0.3999999999999986,0.29999999999999893,0.414200000000001,0.0,1,0,0,7.5,9.7,9.3,Defasagem moderada/severa,-2.3000000000000007,-0.3142857140000004,1.0,1,True
757,2024,1,1K,0,11,11.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Ametista,7.938842857200001,9.502,9.285714286,7.51,8.125,7.0,8.34,5.0,Fase 2 (5° e 6° ano),-1,6.5,7.5,,0,Fase 1,-2.3000000000000007,-0.3142857140000004,-0.7353571427999999,0.0,1,1,1,7.52,9.3,9.6,Defasagem leve,,,,,False
758,2022,0,0,0,9,9.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.911,9.0,9.1,7.5,,8.1,8.333,5.0,Fase 1 (4º ano),-1,8.0,8.2,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,,,,,False
759,2022,0,0,0,10,10.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Ametista,7.563,9.0,8.6,7.5,,7.5,7.833,5.0,Fase 2 (5º e 6º ano),-2,8.3,6.7,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
760,2022,0,0,0,11,11.0,0,Menino,Masculino,2021,Escola Pública,publica,sem_subtipo,0,Topázio,8.172,9.0,9.2,7.5,,8.8,8.917,5.0,Fase 2 (5º e 6º ano),-2,9.3,8.2,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,-2.500000000000001,-0.3999999999999986,1.0,1,True
760,2023,2,FASE 2,0,12,,1,Masculino,Masculino,2021,Pública,publica,sem_subtipo,0,Agata,6.548333333,0.0,8.8,7.52,7.083333333,6.3,7.84,5.0,Fase 3 (7° e 8° ano),-1,5.8,6.8,,0,Fase 2,-2.500000000000001,-0.3999999999999986,-1.6236666670000002,0.0,1,1,1,7.5,8.8,9.2,Defasagem leve,-1.2999999999999998,-1.7090909090000004,1.0,1,True
760,2024,3,3M,0,13,13.0,0,Masculino,Masculino,2021,Pública,publica,sem_subtipo,0,Agata,6.942581818200001,9.168,7.090909091,7.51,6.25,5.0,6.158,10.0,Fase 3 (7° e 8° ano),0,2.5,3.5,9.0,0,Fase 3,-1.2999999999999998,-1.7090909090000004,0.39424848520000033,5.0,1,1,0,7.52,6.3,8.8,Adequado,,,,,False
761,2022,0,0,0,9,9.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Topázio,8.06,10.0,9.4,7.5,,8.2,8.25,5.0,Fase 1 (4º ano),-1,8.8,7.5,,0,Alfa,,,,,0,0,0,,,,Defasagem leve,0.20000000000000107,0.29999999999999893,0.0,0,True
761,2023,1,FASE 1,0,10,10.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Topázio,8.219533333,9.0,9.7,7.52,8.333333333,8.4,8.12,5.0,Fase 2 (5° e 6° ano),-1,8.7,8.0,,0,Fase 1,0.20000000000000107,0.29999999999999893,0.15953333299999883,0.0,0,0,0,7.5,8.2,9.4,Defasagem leve,-1.1500000000000004,-0.8363636364999998,1.0,1,True
761,2024,2,2M,0,11,11.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Topázio,8.174593939300001,8.502,8.8636363635,6.26,8.75,7.25,8.003333333,10.0,Fase 2 (5° e 6° ano),0,8.0,6.5,,0,Fase 2,-1.1500000000000004,-0.8363636364999998,-0.04493939369999822,5.0,1,1,1,7.52,8.4,9.7,Adequado,,,,,False
762,2022,0,0,0,12,12.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.28,10.0,9.7,7.5,,6.7,7.083,2.5,Fase 3 (7º e 8º ano),-3,7.3,6.0,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,-0.9000000000000004,-0.5999999999999996,1.0,1,True
762,2023,1,FASE 1,0,13,13.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Ametista,7.09945,10.0,9.1,3.14,7.8125,5.8,7.67,5.0,Fase 3 (7° e 8° ano),-2,6.2,5.3,,0,Fase 1,-0.9000000000000004,-0.5999999999999996,-0.1805500000000002,2.5,1,1,1,7.5,6.7,9.7,Defasagem moderada/severa,-2.05,-2.6760869565,0.0,1,True
762,2024,2,2K,0,14,14.0,0,Masculino,Masculino,2022,Pública,publica,sem_subtipo,0,Quartzo,5.9677326087,10.002,6.4239130435,6.26,6.5625,3.75,5.7525,5.0,Fase 4 (9° ano),-2,4.0,3.5,,0,Fase 2,-2.05,-2.6760869565,-1.1317173912999996,0.0,1,1,1,3.14,5.8,9.1,Defasagem moderada/severa,,,,,False
763,2022,0,0,0,10,10.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Ametista,7.402,9.5,9.7,7.5,,6.5,7.167,5.0,Fase 2 (5º e 6º ano),-2,6.3,6.7,,0,Alfa,,,,,0,0,0,,,,Defasagem moderada/severa,1.4000000000000004,-0.5,0.0,1,True
